begin_ymd	dmID	cycle	phase	begin	end	duration_h	duration_m	magnitude	min	max	HIN_TEMP_PUP	HIN_RH_PUP	HIN_VPD_PUP	HIN_TEMP_BUP	HIN_RH_BUP	HIN_VPD_BUP	SER_TEMP	SER_RH	SER_VPD	SER_P	SER_RAD	year	HIN_TEMP_PUP_rel	HIN_RH_PUP_rel	HIN_VPD_PUP_rel	HIN_TEMP_BUP_rel	HIN_RH_BUP_rel	HIN_VPD_BUP_rel	SER_TEMP_rel	SER_RH_rel	SER_VPD_rel	HIN_TEMP_BUP_2	HIN_RH_BUP_2	HIN_VPD_BUP_2	HIN_TEMP_PUP_2	HIN_RH_PUP_2	HIN_VPD_PUP_2	SER_TEMP_2	SER_RH_2	SER_VPD_2	HIN_TEMP_PUP_3	HIN_RH_PUP_3	HIN_VPD_PUP_3	SM10	SM20	SM30	SM50	SM70	SM130	SM200	SMmean_up	SMmean_mid	SMmean_deep	SMmean	ST10	ST20	ST30	ST50	ST70	ST130	ST200	STmean_up	STmean_mid	STmean_deep	STmean	obs_1	obs_2
2018-04-27	mean_dt_scaled	19	1	27/4/18 7:00	27/4/18 16:00	9	540	3.028808727	-1.564589485	1.464219242	10.07153704	67.83166667	0.454052988	10.03375926	68.08518518	0.450924511	12.16666667	60.57777778	0.644822821	NA	474.8333333	2018	0.519013828	0.612468628	0.099065959	0.513712334	0.613235801	0.094509181	0.58485351	0.491214764	0.138123159	9.718939054	67.99213136	0.424209492	10.07153704	67.83166667	0.454052988	11.35501259	64.25881809	0.538680621	10.07153704	67.83166667	0.454052988	10.91444444	10.57925926	10.61537037	10.28851852	7.994111111	9.136666667	11.97555556	10.70302469	9.141314815	10.55611111	10.19043765	9.155648148	9.264814815	9.371481482	9.198888889	8.897407407	8.461018519	7.070351852	9.263981482	9.048148149	7.765685185	8.749742592	1	NA
2018-04-28	mean_dt_scaled	20	1	28/4/18 7:00	28/4/18 15:00	8	480	2.655722158	-1.531446368	1.12427579	13.8759375	61.86	0.700975064	13.95010417	61.749375	0.708638547	16.675	54.1625	1.040746785	NA	499.5625	2018	0.591540765	0.540528059	0.152939787	0.586817114	0.536454389	0.148523416	0.659618574	0.418230944	0.215153184	13.55365029	61.6186343	0.671775104	13.8759375	61.86	0.700975064	15.276814	58.20055284	0.891735425	13.8759375	61.86	0.700975064	10.7334375	10.363125	10.44125	10.13479167	7.875291667	9.08175	11.94166667	10.51260417	9.005041667	10.51170833	10.06006667	9.439479167	9.411666667	9.287708333	9.087291667	8.682916667	8.439375001	7.172104167	9.379618056	8.885104167	7.805739584	8.759100347	1	NA
2018-04-29	mean_dt_scaled	21	1	29/4/18 7:00	29/4/18 17:00	10	600	2.963172743	-1.522243615	1.440929129	16.85233333	59.7505	0.871902782	17.07866667	59.58233333	0.891762559	19.31	53.56	1.168359399	NA	528	2018	0.648282655	0.515114949	0.190233052	0.645216688	0.510192787	0.186904343	0.703316749	0.411376565	0.23998119	16.61699993	59.43870257	0.847687944	16.85233333	59.7505	0.871902782	17.56900181	57.63158218	1.005530625	16.85233333	59.7505	0.871902782	10.52525	10.10783333	10.21616667	9.915166667	7.755166667	9.029683333	11.90741667	10.28308333	8.835166667	10.46855	9.904348334	10.41425	9.8685	9.633333333	9.179166667	8.726833333	8.424666667	7.242866667	9.972027778	8.953	7.833766667	9.024841111	1	NA
2018-04-30	mean_dt_scaled	22	1	30/4/18 5:00	30/4/18 12:00	7	420	1.555408769	-0.803148071	0.752260698	14.33880952	75.45690476	0.427896111	14.29690476	76.47976191	0.412340022	16.27142857	66.07142857	0.689281051	NA	269.8571429	2018	0.600364939	0.704329743	0.093359013	0.593290696	0.714966667	0.086422266	0.652925847	0.553713636	0.146772846	13.89322205	76.43664098	0.387144407	14.33880952	75.45690476	0.427896111	14.92574701	69.44674524	0.57832508	14.33880952	75.45690476	0.427896111	10.34547619	9.904761905	10.01357143	9.712380952	7.664333333	9.012452382	11.975	10.08793651	8.688357143	10.49372619	9.789799603	10.77404762	10.39761905	10.03095238	9.479285714	8.975714286	8.467261905	7.304666667	10.40087302	9.2275	7.885964286	9.294388492	1	NA
2018-05-01	mean_dt_scaled	23	1	1/5/18 4:00	1/5/18 15:00	11	660	1.734516417	-0.992400027	0.74211639	11.47469697	57.19742424	0.583818373	11.48151515	57.43893939	0.580527535	12.50909091	52.53636364	0.706236706	NA	335.0909091	2018	0.545763613	0.484358088	0.127378365	0.540736991	0.484217765	0.121672654	0.590532187	0.399731099	0.150071699	11.13651741	57.28255922	0.548708927	11.47469697	57.19742424	0.583818373	11.65288761	56.66491155	0.593444841	11.47469697	57.19742424	0.583818373	10.11318182	9.672272727	9.768181818	9.452575758	7.562757576	8.973181819	11.93954546	9.851212121	8.507666667	10.45636364	9.629693939	10.66651515	10.44378788	10.23090909	9.695757576	9.171818182	8.583636364	7.378151515	10.44707071	9.433787879	7.98089394	9.403232828	1	NA
2018-05-02	mean_dt_scaled	24	1	2/5/18 7:00	2/5/18 16:00	9	540	1.624418086	-0.740296381	0.884121705	9.823259261	59.39685185	0.558547142	9.815166666	59.42685185	0.558185466	11.78888889	51.45555556	0.757167886	NA	293.5	2018	0.514280671	0.510854555	0.12186465	0.509631957	0.508308563	0.116989984	0.578588539	0.387435217	0.159980748	9.504902882	59.28229625	0.527246658	9.823259261	59.39685185	0.558547142	11.02638351	55.64425083	0.638861384	9.823259261	59.39685185	0.558547142	9.881666667	9.433888889	9.547037037	9.222962963	7.454222222	8.922592593	11.89685186	9.620864198	8.338592593	10.40972222	9.472840123	9.50462963	9.657037037	9.77537037	9.588703704	9.137962963	8.707222222	7.434740741	9.645679012	9.363333333	8.070981482	9.088566049	1	NA
2018-05-03	mean_dt_scaled	25	1	3/5/18 6:00	3/5/18 16:00	10	600	2.461110503	-1.162179686	1.298930817	12.7841	66.16566667	0.558431803	12.79658333	66.42033333	0.554724683	15.02	59.55	0.775222693	NA	451.38	2018	0.570726019	0.592398353	0.121839485	0.565284821	0.593060058	0.116264639	0.632172471	0.479522184	0.163493448	12.42417385	66.31737659	0.523922156	12.7841	66.16566667	0.558431803	13.83712868	63.28823652	0.654961284	12.7841	66.16566667	0.558431803	9.702916667	9.250833333	9.383333333	9.151666667	7.368866667	8.861766667	11.86325	9.445694445	8.260266667	10.36250833	9.365110278	9.793666667	9.706333333	9.581	9.384333333	9	8.733583333	7.516483334	9.693666666	9.192166667	8.125033333	9.072626667	1	NA
2018-05-04	mean_dt_scaled	26	1	4/5/18 7:00	4/5/18 17:00	10	600	2.125083121	-1.106810981	1.01827214	11.27913334	55.49483333	0.666177077	11.284	55.15333334	0.670453548	13.85	53.17	0.872266585	NA	543.6	2018	0.542035395	0.463847003	0.14534751	0.537050058	0.456519324	0.14052023	0.612769486	0.406939704	0.182374077	10.94311934	54.98335784	0.635093778	11.27913334	55.49483333	0.666177077	12.81934509	57.26328583	0.741497629	11.27913334	55.49483333	0.666177077	9.487416667	9.028833333	9.204166667	9.103166667	7.2721	8.788583333	11.83008334	9.240138889	8.187633334	10.30933333	9.245145556	9.421	9.494333333	9.534	9.342	8.992333333	8.722416667	7.5826	9.483111111	9.167166667	8.152508333	8.989146944	1	NA
2018-05-05	mean_dt_scaled	27	1	5/5/18 7:00	5/5/18 17:00	10	600	2.148209884	-1.004193548	1.144016336	12.78173333	59.8095	0.688921337	12.87786667	59.5265	0.699402815	15.1	56.65	0.922083552	NA	534.32	2018	0.570680901	0.51582572	0.150309886	0.566802103	0.509516163	0.146587701	0.633499171	0.446530148	0.192066347	12.50376289	59.38253713	0.662903062	12.78173333	59.8095	0.688921337	13.90672072	60.54962257	0.785920601	12.78173333	59.8095	0.688921337	9.285	8.828833333	9.037833333	9.055	7.185133333	8.713199999	11.80916667	9.050555556	8.120066667	10.26118333	9.134597222	9.504833333	9.49	9.455666667	9.227833333	8.904	8.714833334	7.6329	9.4835	9.065916667	8.173866667	8.965335	1	NA
2018-05-06	mean_dt_scaled	28	1	6/5/18 6:00	6/5/18 17:00	11	660	2.011984343	-0.970175543	1.0418088	14.53195455	61.95530303	0.736709393	14.60328788	62.18409091	0.740736778	16.71818182	58.77272727	1.019408695	NA	513.8272727	2018	0.604047047	0.541676173	0.160736356	0.599009822	0.541722555	0.155250878	0.66033469	0.470679491	0.211001695	14.19321881	62.055936	0.702609351	14.53195455	61.95530303	0.736709393	15.31437789	62.55421931	0.872707743	14.53195455	61.95530303	0.736709393	9.055606061	8.63530303	8.865454545	9.007121212	7.103787879	8.631696969	11.79772728	8.852121212	8.055454546	10.21471212	9.021898485	9.918939394	9.765454545	9.619242424	9.31469697	8.910151515	8.708181818	7.688878788	9.767878788	9.112424243	8.198530303	9.100437879	1	NA
2018-05-07	mean_dt_scaled	29	1	7/5/18 6:00	7/5/18 17:00	11	660	2.206479305	-1.174423859	1.032055445	17.22024242	60.70515152	0.904316077	17.39972727	60.44818182	0.918182634	19.04545455	58.99090909	1.195398618	NA	514.4909091	2018	0.655296459	0.526615619	0.197305033	0.651209792	0.520685695	0.192441721	0.698929594	0.473161651	0.245241876	16.93136824	60.30970132	0.873067632	17.22024242	60.70515152	0.904316077	17.33887359	62.76025922	1.029642138	17.22024242	60.70515152	0.904316077	8.819939394	8.435151515	8.668484848	8.94530303	7.022878788	8.530136364	11.78068182	8.641191919	7.984090909	10.15540909	8.898326768	10.52045455	10.09106061	9.897424243	9.421060606	9.015	8.725075758	7.730363637	10.16964647	9.218030303	8.227719697	9.301583586	1	NA
2018-05-08	mean_dt_scaled	30	1	8/5/18 6:00	8/5/18 17:00	11	660	2.564371473	-1.279123	1.285248474	18.63424242	58.53287879	1.031170252	18.74181818	58.77727273	1.034689053	20.45454545	55.41818182	1.377891798	NA	514.4545455	2018	0.682252898	0.500446286	0.224982266	0.676262045	0.500436546	0.216860279	0.722297603	0.432516289	0.280747315	18.24548413	58.62885327	0.984986189	18.63424242	58.53287879	1.031170252	18.56464247	59.38635552	1.192375642	18.63424242	58.53287879	1.031170252	8.582772728	8.184848485	8.443484848	8.877424243	6.946424242	8.409757576	11.76992425	8.40370202	7.911924243	10.08984091	8.762010353	11.15787879	10.64560606	10.28378788	9.726060606	9.203484848	8.789015152	7.758090909	10.69575758	9.464772727	8.273553031	9.599800758	1	NA
2018-05-09	mean_dt_scaled	31	1	9/5/18 6:00	9/5/18 17:00	11	660	2.653837428	-1.336835071	1.317002357	20.17181818	56.60636364	1.183898996	20.19815152	57.01336364	1.179938027	22.26363636	52.22727273	1.58688702	NA	495.3909091	2018	0.71156518	0.47723759	0.258304852	0.703446813	0.479060365	0.247302983	0.752299111	0.396214707	0.321408929	19.67146114	56.85445204	1.124515459	20.17181818	56.60636364	1.183898996	20.13837155	56.37302166	1.378741647	20.17181818	56.60636364	1.183898996	8.327454546	7.905121212	8.188484848	8.798030303	6.871515152	8.247515151	11.73848485	8.140353535	7.834772728	9.993000001	8.604473232	11.76916667	11.18015152	10.68757576	10.06545454	9.447424242	8.900227273	7.819931818	11.21229798	9.756439394	8.360079546	9.919874873	1	NA
2018-05-10	mean_dt_scaled	32	1	10/5/18 5:00	10/5/18 17:00	12	720	3.32561005	-2.385053554	0.940556496	19.85319444	65.85319444	0.887777584	19.89194444	66.21291667	0.882305799	21.89166667	58.53333333	1.262042652	NA	391.725	2018	0.70549095	0.588634006	0.19369664	0.697730973	0.59054645	0.184922302	0.746130459	0.467956011	0.258207981	19.37163676	66.10872616	0.838603578	19.85319444	65.85319444	0.887777584	19.81479493	62.32814772	1.089070207	19.85319444	65.85319444	0.887777584	8.070319445	7.607555556	7.931472222	8.707777778	6.7985	8.088291667	11.73111111	7.869782408	7.753138889	9.90970139	8.446765046	12.35763889	11.72208333	11.12458333	10.43319444	9.72125	9.052777778	7.853097223	11.73476852	10.07722222	8.4529375	10.25295532	1	NA
2018-05-11	mean_dt_scaled	33	1	11/5/18 5:00	11/5/18 19:00	14	840	1.607658957	-0.383207103	1.224451854	12.35785714	94.83928571	0.078727225	12.38547619	95.26190476	0.072654949	13.81428571	86.77857143	0.224633848	NA	127.5357143	2018	0.562600143	0.937828962	0.017176826	0.557610855	0.942580722	0.015227737	0.612177209	0.789289777	0.056372192	12.02163597	95.3305044	0.060835665	12.35785714	94.83928571	0.078727225	12.78827722	89.00152814	0.163988132	12.35785714	94.83928571	0.078727225	7.889928572	7.415452381	7.772642857	8.624285714	6.728666667	8.119535715	11.8027381	7.692674603	7.676476191	9.961136905	8.36835377	12.46678572	12.06547619	11.54071429	10.79309524	10.02273809	9.248095238	7.931261905	12.0243254	10.40791667	8.589678572	10.50900873	1	NA
2018-05-12	mean_dt_scaled	34	1	12/5/18 8:00	12/5/18 16:00	8	480	2.168552184	-1.332560554	0.83599163	15.35229167	86.02479167	0.270757987	15.48645833	85.925	0.275862584	18.3	73.3375	0.631980182	NA	474.4875	2018	0.619685921	0.8316409	0.059074382	0.615495598	0.829430121	0.057817986	0.686567164	0.636376565	0.135624526	15.05798015	85.93806155	0.256041263	15.35229167	86.02479167	0.270757987	16.69040231	76.30845718	0.527228535	15.35229167	86.02479167	0.270757987	7.81075	7.300125	7.66875	8.594583333	6.688083333	8.147395833	11.76645834	7.593208333	7.641333334	9.956927084	8.316761458	11.97572917	11.66104167	11.4725	10.775	10.17041667	9.440208334	7.99675	11.70309028	10.47270833	8.718479167	10.43859236	1	NA
2018-05-13	mean_dt_scaled	35	1	13/5/18 7:00	13/5/18 16:00	9	540	3.374914253	-1.595977407	1.778936846	19.24240741	64.95925926	0.921919376	19.32611111	65.40481482	0.919910236	21.94444444	55.88888889	1.405696053	NA	564.1666667	2018	0.69384693	0.577864784	0.201145747	0.687168798	0.580753353	0.192803809	0.747005712	0.437871318	0.286156845	18.81759786	65.29581752	0.874727204	19.24240741	64.95925926	0.921919376	19.86070634	59.83086756	1.217169357	19.24240741	64.95925926	0.921919376	7.650796297	7.102481482	7.466259259	8.525	6.617407407	7.964425926	11.66962963	7.406512346	7.571203704	9.817027778	8.179074383	12.3662963	11.8512963	11.54240741	10.85166667	10.27277778	9.569722222	8.065166667	11.92	10.56222223	8.817444444	10.5819	1	NA
2018-05-14	mean_dt_scaled	36	1	14/5/18 7:00	14/5/18 18:00	11	660	2.529475143	-1.319906908	1.209568235	19.82727273	54.63621212	1.139964101	19.88424242	55.1	1.136036382	22.21818182	46.74545455	1.576105123	NA	559.7090909	2018	0.704996779	0.453503208	0.248719071	0.697587203	0.455872997	0.238101646	0.751545304	0.33385045	0.319311228	19.36409528	54.92970727	1.0823426	19.82727273	54.63621212	1.139964101	20.09883062	51.19626863	1.369127172	19.82727273	54.63621212	1.139964101	7.420848485	6.815121212	7.183242424	8.414545455	6.531242424	7.700257576	11.59462121	7.139737374	7.47289394	9.647439394	7.99199495	12.72424243	12.22636364	11.76606061	11.08348485	10.41121212	9.689166667	8.15719697	12.23888889	10.74734849	8.923181818	10.79671465	1	NA
2018-05-15	mean_dt_scaled	37	1	15/5/18 6:00	15/5/18 16:00	10	600	2.958725961	-1.889711263	1.069014698	16.94383333	67.22	0.722036261	17.015	67.13766667	0.729402182	19.36	61.47	1.074041951	NA	477.55	2018	0.650027007	0.60509989	0.15753495	0.644028249	0.601753164	0.152875263	0.704145937	0.501365188	0.221631012	16.55466036	67.03897679	0.691721095	16.94383333	67.22	0.722036261	17.61249684	65.10138783	0.921425516	16.94383333	67.22	0.722036261	7.248233334	6.584733333	6.9669	8.321166667	6.4572	7.589116667	11.59908334	6.933288889	7.389183334	9.5941	7.868300555	12.66191667	12.2875	11.93866667	11.23633333	10.55566667	9.81075	8.242416667	12.29602778	10.896	9.026583333	10.89518611	1	NA
2018-05-16	mean_dt_scaled	38	1	16/5/18 8:00	16/5/18 18:00	10	600	1.754604838	-0.659056756	1.095548082	16.22983333	87.01666667	0.262407019	16.29033333	87.00433333	0.264477726	18.83	76.66	0.5455585	NA	337.81	2018	0.63641534	0.843590001	0.057252355	0.630501198	0.842510175	0.055431836	0.695356551	0.674175199	0.118810529	15.8450989	87.02381502	0.245104725	16.22983333	87.01666667	0.262407019	17.15144957	79.44605886	0.450164268	16.22983333	87.01666667	0.262407019	7.131016667	6.402233333	6.792433333	8.234666667	6.382266667	7.612	11.65008334	6.775227778	7.308466667	9.631041667	7.791943611	12.59283334	12.213	12.01366667	11.25866667	10.65966667	9.9445	8.37075	12.27316667	10.95916667	9.157625	10.94430417	1	NA
2018-05-17	mean_dt_scaled	39	1	17/5/18 7:00	17/5/18 18:00	11	660	2.696455815	-1.663798963	1.032656852	16.50787879	74.37363636	0.533167193	16.56272727	74.56060606	0.532015196	19.34545455	64.52727273	0.879757421	NA	550.0363636	2018	0.641715987	0.691279627	0.116327215	0.635585862	0.691709105	0.111504962	0.703904719	0.536146447	0.183831476	16.11181496	74.50606955	0.502106937	16.50787879	74.37363636	0.533167193	17.59984374	67.98852223	0.748177385	16.50787879	74.37363636	0.533167193	7.016454546	6.257848485	6.622575758	8.163333333	6.308545455	7.480954546	11.55075758	6.632292929	7.235939394	9.515856061	7.678455808	12.62424243	12.28090909	12.07560606	11.3	10.71818182	10.04136364	8.449848485	12.32691919	11.00909091	9.245606061	11.00717677	1	NA
2018-05-18				18/5/18 8:00	24/6/18 17:00			0.540053484	0.025866586	0.56592007	17.15	72.54	0.64	17.23	72.99	0.63	18.01	69.24	0.81	NA	226.14	2018	0.65	0.67	0.14	0.65	0.67	0.13	0.68	0.59	0.17	16.77	72.92	0.6	17.15	72.54	0.64	16.43	72.44	0.69	17.17	72.27	0.64	5.58	4.94	5.14	5.87	4.96	5.17	9.89	5.22	5.41	7.53	5.97	14.52	14.14	13.76	13	12.32	11.63	9.69	14.14	12.66	10.66	12.65	1	NA
2018-05-19	mean_dt_scaled	40	1	19/5/18 6:00	19/5/18 15:00	9	540	2.894971618	-1.535991369	1.358980248	13.25572222	61.36518518	0.679287229	13.33627778	62.49814815	0.668101681	15.67777778	54.58888889	0.981881604	NA	509.1111111	2018	0.579717006	0.534567034	0.148207903	0.575359073	0.545528502	0.140027302	0.643080892	0.423081785	0.203700514	12.95261871	62.37186133	0.632834523	13.25572222	61.36518518	0.679287229	14.40932989	58.60321303	0.839243945	13.25572222	61.36518518	0.679287229	6.846370371	6.005925926	6.356148148	7.975962963	6.170259259	7.429851852	11.47361111	6.402814815	7.073111111	9.451731482	7.518578704	11.91407408	11.99777778	11.92796296	11.27111111	10.77148148	10.18888889	8.606203704	11.94660494	11.0212963	9.397546296	10.90429475	1	NA
2018-05-20	mean_dt_scaled	41	1	20/5/18 7:00	20/5/18 17:00	10	600	2.327350855	-1.236324791	1.091026065	15.46305	49.489	0.9786877	15.50946667	49.81506667	0.978559686	18.28	41.48	1.384839207	NA	629.52	2018	0.621797414	0.39149483	0.213531545	0.615925085	0.391826784	0.205096136	0.686235489	0.273947668	0.282098987	15.08050889	49.61333792	0.93106712	15.46305	49.489	0.9786877	16.6730043	46.22383853	1.198570812	15.46305	49.489	0.9786877	6.691133334	5.828833333	6.111533333	7.7104	6.072366667	7.0802	11.32833334	6.2105	6.891383333	9.204266666	7.312895	11.77966667	11.80166667	11.76666667	11.2115	10.739	10.22825	8.6815	11.78266667	10.97525	9.454875001	10.84210417	1	NA
2018-05-21	mean_dt_scaled	42	1	21/5/18 6:00	21/5/18 18:00	12	720	2.584881126	-1.212839857	1.37204127	17.00365278	58.08236111	0.944104924	17.04655556	58.37477778	0.94333314	19.125	52.2	1.310360008	NA	546.3583333	2018	0.651167403	0.495018907	0.205986223	0.644617283	0.495558854	0.19771301	0.700248756	0.395904437	0.267608491	16.58555816	58.22396419	0.897227746	17.00365278	58.08236111	0.944104924	17.40807022	56.34726667	1.132155941	17.00365278	58.08236111	0.944104924	6.563472222	5.681555556	5.911083334	7.45275	5.985583333	6.825375	11.27423611	6.052037037	6.719166667	9.049805556	7.151506482	11.94951389	11.84986111	11.71944444	11.15305556	10.70958333	10.24298611	8.73375	11.83960648	10.93131945	9.488368056	10.86174884	1	NA
2018-05-22	mean_dt_scaled	43	1	22/5/18 6:00	22/5/18 18:00	12	720	2.670804991	-1.459966571	1.210838419	18.18347222	52.19513889	1.107101261	18.24041667	52.47705556	1.107759243	20.41666667	48.775	1.50579021	NA	527.4	2018	0.673659433	0.42409564	0.241549007	0.666902592	0.424086473	0.232175046	0.721669431	0.356939704	0.305630926	17.75453401	52.29116094	1.055178975	18.18347222	52.19513889	1.107101261	18.53169169	53.11286916	1.306425694	18.18347222	52.19513889	1.107101261	6.442597223	5.546305556	5.714972222	7.175277778	5.899194444	6.541888889	11.20347223	5.901291667	6.537236111	8.872680556	6.983491667	12.36909723	12.10236111	11.92902778	11.19263889	10.73861111	10.25256945	8.807916667	12.13349537	10.965625	9.530243056	11.00215857	1	NA
2018-05-23	mean_dt_scaled	44	1	23/5/18 6:00	23/5/18 18:00	12	720	2.565533365	-1.180998153	1.384535212	17.61111111	59.3625	0.928201702	17.68566667	59.63590278	0.931325214	20.30833333	52.325	1.363442333	NA	511.85	2018	0.662747964	0.510440719	0.202516434	0.656547304	0.510841976	0.195196272	0.719872858	0.397326507	0.277936062	17.21134741	59.49259066	0.885692676	17.61111111	59.3625	0.928201702	18.43745248	56.46531037	1.179490711	17.61111111	59.3625	0.928201702	6.286208334	5.418916667	5.538416667	6.897944445	5.815861111	6.289319445	11.13694445	5.747847222	6.356902778	8.713131944	6.820149306	12.58013889	12.27861111	12.06791667	11.34138889	10.83444445	10.288125	8.841180556	12.30888889	11.08791667	9.564652778	11.11932639	1	NA
2018-05-24	mean_dt_scaled	45	1	24/5/18 6:00	24/5/18 17:00	11	660	2.501794097	-1.199625439	1.302168658	18.27015151	62.00166667	0.92396853	18.28651515	62.67962121	0.913124259	20.73636364	54.05454545	1.350660175	NA	563.4818182	2018	0.675311883	0.542234715	0.201592834	0.667763093	0.547727709	0.191381537	0.726971204	0.417002792	0.275449196	17.7996716	62.55441384	0.86820845	18.27015151	62.00166667	0.92396853	18.80979625	58.098606	1.168092557	18.27015151	62.00166667	0.92396853	6.140621212	5.310030303	5.39030303	6.644333333	5.740030303	6.101257576	11.09424243	5.613651515	6.192181818	8.59775	6.682440151	12.68765152	12.40166667	12.19151515	11.45939394	10.93393939	10.34356061	8.907575758	12.42694445	11.19666667	9.625568182	11.21744823	1	NA
2018-05-25	mean_dt_scaled	46	1	25/5/18 6:00	25/5/18 18:00	12	720	3.057993735	-1.723632036	1.334361699	18.71986111	56.62291667	1.032537173	18.75225	57.03541667	1.02818359	21.70833333	47.825	1.539717436	NA	526.3166667	2018	0.683885129	0.477437004	0.225280503	0.676456771	0.479327617	0.2154968	0.743090105	0.346131968	0.312231727	18.25569851	56.87663625	0.978736902	18.71986111	56.62291667	1.032537173	19.65531317	52.215737	1.336679408	18.71986111	56.62291667	1.032537173	5.991763889	5.206416667	5.241388889	6.362583333	5.655888889	5.857236111	10.97388889	5.479856481	6.009236111	8.4155625	6.519382176	13.08652778	12.63652778	12.33375	11.61041667	11.04111111	10.41763889	8.941180556	12.68560185	11.32576389	9.679409722	11.37579283	1	NA
2018-05-26	mean_dt_scaled	47	1	26/5/18 6:00	26/5/18 17:00	11	660	1.87321514	-0.872447933	1.000767207	16.99772727	83.02909091	0.377433	17.13221212	83.31712121	0.375929827	19.34545455	72.86363636	0.747395437	NA	364.9818182	2018	0.651054439	0.795551743	0.082348896	0.646216199	0.797826173	0.07879106	0.703904719	0.630985624	0.158079443	16.66942927	83.3146705	0.352167995	16.99772727	83.02909091	0.377433	17.59984374	75.86096422	0.630147059	16.99772727	83.02909091	0.377433	5.872272727	5.126909091	5.135242424	6.13630303	5.583363636	5.740151515	10.98204546	5.378141414	5.859833334	8.361098484	6.417536111	13.13560606	12.73984849	12.4830303	11.75121212	11.16272727	10.50204546	8.998939394	12.78616162	11.4569697	9.750492424	11.47670328	1	NA
